id,name,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,bank_id,address,phone
bna-235,AP MEDEA,26,,,36.258862170380596,2.7599283746888537,exact,bank_locator,bank_locator,bna,"1, Rue des Frères Bachène","(025) 80 40 66 ,(025) 80 40 55"
bna-237,Agence KSAR EL BOUKHARI,26,,,,,,,bank_locator,bna,Bd Ahmed Zouaoucha,"(025) 69 23 55 ,(025) 69 19 43 ,(025) 69 19 44"
bna-238,Agence MOSTAGANEM «C»,27,,,35.930358238710525,0.08314893334128187,exact,bank_locator,bank_locator,bna,12 Rue Benhamdada Sadek Immeuble Le Dahra,(045) 42 77 45
bna-239,AP MOSTAGANEM,27,,,35.931499767485484,0.09086222537233013,exact,bank_locator,bank_locator,bna,01 Ave Benyahia Belkacem Palais Consulaire,"(045) 41 34 07 ,(045) 41 34 03 ,(045) 41 34 04"
bna-240,Agence MOSTAGANEM,27,,,35.931569980141155,0.09079482474244349,exact,bank_locator,bank_locator,bna,Rue Bensâadoune Menouar (Face Cinéma Afrique ),(045) 41 64 52
bna-241,Agence M'SILA,28,,,35.740371250947554,4.550465864265359,exact,bank_locator,bank_locator,bna,Cité administrative rue Chenouf Abdelkader,"(035) 33 88 71/ 06 ,(035) 33 85 79/38"
bna-242,Agence  BOUSSAADA,28,,,,,,,bank_locator,bna,"Centre Commercial Boussaada, M'sila",(035) 43 41 22
bna-243,Agence AIN EL-MELH,28,,,,,,,bank_locator,bna,Centre Commercial,"(035) 10 03 18, (035) 10 03 26"
bna-244,Agence SIDI-AISSA,28,,,35.88515182289448,3.7743641728455293,exact,bank_locator,bank_locator,bna,"Rue de l’Independance, Route Nationale N°8,","(035) 40 54 63 ,(035) 40 54 67"
bna-245,Agence MASCARA,29,,,35.396234300184375,0.13917338904715137,exact,bank_locator,bank_locator,bna,Place Emir Abdelkader,(045) 75 28 62
bna-246,Agence TIGHENIF,29,,,35.4160712,0.3274606,exact,bank_locator,bank_locator,bna,30 Rue Amirouche,"(045) 97 15 11, (045) 97 15 12"
bna-247,Agence MOHAMMADIA,29,,,35.3920818,0.1380817,exact,bank_locator,bank_locator,bna,"122, Rue Larbi Ben M’hidi (Route d’Alger), Mohammadia","(045) 94 32 12 ,(045) 94 32 14"
bna-248,Agence SIG,29,,,35.53029724266834,-0.19814163108643967,exact,bank_locator,bank_locator,bna,"N° 177 Boulevard de l’indépendance, SIG","(045) 64 98 22 ,(045) 64 98 80"
bna-249,Agence GHRISS,29,,,35.2512259,0.1534485,exact,bank_locator,bank_locator,bna,"Rue Benatia Mokhtar,",(045) 74 80 66
bna-250,AP OUARGLA,30,,,31.95394027578412,5.337383928855742,exact,bank_locator,bank_locator,bna,Avenue de L’ALN,"(029) 70 21 05/19 ,(029) 70 39 27,(029) 70 81 16"
bna-251,Agence HASSI-MESSAOUD,30,,,31.697380654163087,6.061315906236278,exact,bank_locator,bank_locator,bna,Cité des 1850 Logts -30100, (029) 79 15 03
bna-253,Agence OUARGLA,30,,,31.95733670721592,5.3351762228494835,exact,bank_locator,bank_locator,bna,Avenue Colonel,"(029) 70 12 47 ,(029) 70 36 77"
bna-254,AP ORAN  - SOUMMAM,31,,,35.70257887328417,-0.647656899873143,approximate,bank_locator,bank_locator,bna,"Zone militaire ECA TAFRAOUI,","(041) 36 21 54 ,(041) 36 21 55"
bna-255,Agence Oran,31,,,35.740889,-0.566889,exact,bank_locator,bank_locator,bna,"Parcelle 36, HAI KHEMISTI, 17 lots 1,2,3,4,5,6,7 BIR EL DJIR",041.65.09.34 - 041.65.08.69
bna-256,Agence ARZEW,31,,,35.85845850304489,-0.3087940543554663,exact,bank_locator,bank_locator,bna,Bd Emir AbdelKader,"(041) 77 15 46 ,(041) 77 15 44 ,(041) 77 15 45"
bna-257,Agence ORAN - LARBI BEN M'HIDI,31,,,35.703128080193636,-0.636423731082312,exact,bank_locator,bank_locator,bna,"Hai El Amir, N°07 Bd Amir Abdelkader, Esc 01 et 02","(041) 36 26 08,(041) 36 29 68"
bna-258,Agence ORAN «Boulanger»,31,,,35.6801918,-0.6456967,exact,bank_locator,bank_locator,bna,"48, Avenue de l’ANP","(041) 40 53 62,(041) 40 29 26,(041) 40 53 59"
bna-259,AP ORAN KHEMISTI,31,,,35.703278,-0.642444,exact,bank_locator,bank_locator,bna,Rue Mohamed Khemisti Alsace Lorraine n°40,041.33.51.57 - 041.33.51.08
bna-260,"Agence ORAN ""PLATEAU""",31,,,35.697468558163,-0.6437315022465399,exact,bank_locator,bank_locator,bna,"14, Bd Didouche Mourad",(041) 40 78 96
bna-261,AP ORAN,31,,,35.7025011981865,-0.6531070744497585,exact,bank_locator,bank_locator,bna,"21, Rue KHEDDIM Mustapha Sidi El Houari","(041) 15 32 87 ,(041) 15 35 32"
bna-262,Agence OUED-TLELAT,31,,,35.55203911435438,-0.451284187792836,exact,bank_locator,bank_locator,bna,Rue des Invalides, (041) 18 72 20
bna-263,Agence AIN TURCK,31,,,,,,,bank_locator,bna,45 Route National Angle 02,"(041) 44 73 51 ,(041) 44 73 92"
bna-264,Agence HAI ESSALEM,31,,,35.67750950246382,-0.6372392951276934,exact,bank_locator,bank_locator,bna,"04,place Essalem Hassiba Ben Bouali, Lot n°2", (041) 24 28 28
bna-265,Agence AEROPORT,31,,,35.6201415604177,-0.6061383666662149,exact,bank_locator,bank_locator,bna,Aérogare Es-Senia - BP 14, (041) 59 10 69
bna-266,Agence ORAN - ES-SENIA,31,,,35.6499673,-0.6218225,exact,bank_locator,bank_locator,bna,Rue Gherras Bouazza,(041) 56 37 29
bna-267,Agence MISSERGHINE,31,,,35.6946779,-0.6510663,exact,bank_locator,bank_locator,bna,Centre Commercial,"(041) 19 03 53, (041) 19 04 34"
bna-268,Agence Renault,31,,,35.55200212548668,-0.45138458259683545,exact,bank_locator,bank_locator,bna,Zone Industrielle Oued Tlelat Renault RAP,"(041) 18 70 61, (041) 18 70 62 ,(041) 18 70 63"
bna-269,Agence EL-BAYADH,32,,,33.6859448,1.0138548,exact,bank_locator,bank_locator,bna,Cité Météo class 68 CP N°281- W  EL BAYEDH,(49) 66 21 64  (049) 66 21 65  (049) 66 21 68
bna-270,Agence ILLIZI,33,,,26.504168203823173,8.475783204719876,exact,bank_locator,bank_locator,bna,Avenue place El Maghreb ELarabi,"(029) 41 15 96 ,(029) 41 15 97"
bna-271,Agence BORDJ BOU ARRERIDJ,34,,,36.06888276900853,4.76073602659882,exact,bank_locator,bank_locator,bna,N° 1 et 2 RUE ZIOUI ABDELHAMID BBA,(039) 27 17 19 /(039) 27 10 81 /(039) 27 13 38
bna-272,Agence THENIA,35,,,36.72254128384983,3.622612067089518,exact,bank_locator,bank_locator,bna,Rue des Frères BENZER- GA SiMustapha,"(024) 71 02 70 ,(024) 71 02 71, (024) 71 02 72"
bna-273,Agence BORDJ MENAIEL,35,,,36.74370878070448,3.719197746186095,exact,bank_locator,bank_locator,bna,Rue Larbi Boualem, (024) 78 47 86
bna-274,Agence BOUMERDES,35,,,36.75383147864657,3.4734399654970787,exact,bank_locator,bank_locator,bna,Centre Commercial El Yasmine -35000,"(024) 79 77 33 ,(024) 79 79 51 /52/53/55/56"
bna-275,Agence DELLYS,35,,,36.9029670356605,3.9117906355822285,exact,bank_locator,bank_locator,bna,Cité Mohammed Semrouni nouvelle ville,"(024) 98 10 49, (024) 76 40 91 "
bna-276,Agence EL-KALA,36,,,36.895855318186015,8.441067464167515,exact,bank_locator,bank_locator,bna,Rue du Sahara,(038) 36 31 00
bna-277,Agence EL TARF,36,,,36.7672193745512,8.307376540107514,exact,bank_locator,bank_locator,bna,Lotissement n° 9,(038) 60 25 33 
bna-278,Agence Tindouf,37,,,27.6718896,-8.1408828,exact,bank_locator,bank_locator,bna,Bd du 1er Mai cité Guessabi,(049) 37 07 70
bna-279,Agence TISSEMSILT,38,,,35.603973403408745,1.8042502535707057,exact,bank_locator,bank_locator,bna,Avenue du 1er Novembre,(046) 57 67 65
bna-280,Agence EL-OUED,39,,,33.35952282134726,6.856828942598358,exact,bank_locator,bank_locator,bna,Cité des 400 Logts Av du 05 juillet 1962 BT 19 n° 02 El Oued,  (032) 14 11 19
bna-281,Agence KHENCHELA,40,,,35.43339822200573,7.140985826583518,exact,bank_locator,bank_locator,bna,Avenue du 1er novembre route des poids lourds, (032) 72 61 36
bna-282,Agence KHENCHELA,40,,,35.4347996,7.1359308,approximate,bank_locator,bank_locator,bna,Désinstallé pour redéploiement,(032) 72 75 36
bna-283,Agence SOUK-AHRAS,41,,,36.28503602505911,7.956561068931805,exact,bank_locator,bank_locator,bna,Place de l’Indépendance,"(037) 71 80 61,(037) 71 80 62"
bna-284,Agence CHERCHELL,42,,,36.61011611649897,2.2017274689397923,exact,bank_locator,bank_locator,bna,Route Nationale n°11 - Lot n°91-Partie n°2 Parcelle n°03,"(024) 34 80 42 ,(024) 34 80 44 ,(024) 34 82 27"
bna-285,AP KOLEA,42,,,36.636214181817756,2.7685254535958155,exact,bank_locator,bank_locator,bna,16 Rue Souidani Boudjemâa 42400,"(024) 38 06 99 ,(024) 38 06 98"
bna-286,Agence TIPAZA,42,,,36.59104662193427,2.4496387418081302,exact,bank_locator,bank_locator,bna,Rue du 1er Novembre 1954 BP 5 - 42000,"(024) 37 06 06, (024) 37 06 52"
bna-287,Agence HADJOUT,42,,,36.50408538152429,2.4180620382530487,exact,bank_locator,bank_locator,bna,Rue des frères Guendouz, (024) 39 65 00
bna-288,Agence Bou Ismail,42,,,36.63930595543994,2.6962763394992018,exact,bank_locator,bank_locator,bna,"Route National N°12,","(024) 32 61 30 ,(024) 32 61 31, (024) 32 61 32"
bna-289,Agence MILA,43,,,36.452262546438135,6.263601610450298,exact,bank_locator,bank_locator,bna,Rue Dehili Salah,"(031) 47 39 71, (031) 47 39 72"
bna-290,Agence TADJENANET,43,,,36.12249598646968,5.978358578412026,exact,bank_locator,bank_locator,bna,RN n°5 - Cité Ezzaradeb, (031) 40 37 16
bna-291,Agence CHELGHOUM El Aid,43,,,36.162794467322406,6.181194752806972,exact,bank_locator,bank_locator,bna,"cité affes Ahmed, route Nationale n°05", (031) 45 75 31
bna-292,AP AIN-DEFLA,44,,,36.2636818679288,1.9620797919627075,exact,bank_locator,bank_locator,bna,Bd Emir Abdelkader BP 78,"(027) 60 53 52,(027) 60 53 50"
bna-293,Agence EL-ATTAF,44,,,36.2256211,1.658054,exact,bank_locator,bank_locator,bna,"32, Rue Med Khemisti, Route Nationale N° 04","(027) 62 15 55, (027) 62 17 83, (027) 62 17 89"
bna-294,Agence MILIANA,44,,,36.2668167,1.9657305,exact,bank_locator,bank_locator,bna,"Rue Emir Abdelkader,","(027) 53 18 22, (027) 53 18 23, (027) 53 17 23"
bna-295,Agence KHEMIS-MILIANA,44,,,36.259625231553336,2.2159710765764165,exact,bank_locator,bank_locator,bna,Rue Djitli Mohamed,"(027) 56 20 62 ,(027) 56 22 33"
bna-296,Agence AIN-SEFRA,45,,,32.75246219659595,-0.5797162023140416,exact,bank_locator,bank_locator,bna,Place Colonel Lotfi,"(049) 56 11 21,(049) 56 11 32"
bna-297,Agence  MECHRIA,45,,,33.5460153551593,-0.27845110044330373,exact,bank_locator,bank_locator,bna,05 Rue BendahouTahar BP 262,"(049) 57 52 28, (049) 57 41 20"
bna-298,Agence NAAMA,45,,,33.2672719,-0.3218338,exact,bank_locator,bank_locator,bna,Cité 164 logements Naama, (049) 56 57 60
bna-299,Agence BENI SAF,46,,,35.30337073613059,-1.3824480310918452,exact,bank_locator,bank_locator,bna,Rue de la République BP 35,(043) 74 26 16 
bna-300,Agence EL-MALLAH,46,,,35.291054010751104,-1.1412641352943027,exact,bank_locator,bank_locator,bna,"Bd Med Khemisti - 46100 Mallah,",(043) 75 72 37
bna-301,Agence AIN-TEMOUCHENT,46,,,35.29111592489617,-1.1412022176005772,exact,bank_locator,bank_locator,bna,24 Rue Maghnia Sandid Fatma -,(043) 78 12 81
bna-302,Agence GHARDAIA,47,,,32.485180123866336,3.6951364642606888,exact,bank_locator,bank_locator,bna,RN n°1 - Sidi Abbaz 47132,"(029) 25 54 44,(029) 25 55 45"
bna-303,Agence GUERRARA,47,,,32.48259208180187,3.6799746976591337,exact,bank_locator,bank_locator,bna,Bd des Ecoles,"(029) 26 26 01, (029) 26 15 96"
bna-304,Agence METLILI CHAAMBA,47,,,32.48257364016086,3.6799633722260983,exact,bank_locator,bank_locator,bna,Quartier Admin-,(029) 29 24 09 
bna-305,Agence BERRIANNE,47,,,32.82767401430345,3.7629630397405034,exact,bank_locator,bank_locator,bna,Cité KAF Hamouda Boudouaia - 47100,"(029) 24 60 00 ,(029) 24 66 20"
bna-306,Agence GHARDAIA,47,,,32.47782154378302,3.686956697679472,exact,bank_locator,bank_locator,bna,Avenue du 1er Novembre,(029) 23 40 50
bna-307,Agence RELIZANE,48,,,35.74523432280444,0.5581291390298821,exact,bank_locator,bank_locator,bna,29 Bd Mohamed Khemisti,"(046) 72 23 92 ,(046) 72 23 90"
bna-308,Agence OUED-RIHOU,48,,,35.9602951035384,0.9169325313714145,exact,bank_locator,bank_locator,bna,Rue Touati Mohamed (Face commissariat de police),(046) 78 80 27
bna-309,DIRECTION REGIONALE D’EXPLOITATION «BISKRA»,07,,,34.85040439438859,5.788859137221038,exact,bank_locator,bank_locator,bna,"Sise au Lotissement 8 N° “A” , Route de Chetma - W. Biskra",(033) 51 51 60/63/64/69/76/92/97
bna-310,DIRECTION REGIONALE D’EXPLOITATION «BECHAR»,08,,,31.619031181341846,-2.21405053124794,exact,bank_locator,bank_locator,bna,Avenue Colonel Lotfi - 08000,(049) 22 08 29/30/31/33/34
bna-311,DIRECTION REGIONALE D’EXPLOITATION «TLEMCEN»,13,,,34.8822451,-1.3385975,exact,bank_locator,bank_locator,bna,Bd. Ain Sebaâ Kiffane Tlemcen 13000,"(043) 56 41 00/03/54/76/77/78/79/82,(043) 56 44 77"
bna-312,DIRECTION REGIONALE D’EXPLOITATION «ORAN»,31,,,35.70302579257437,-0.6476026311567185,exact,bank_locator,bank_locator,bna,"4, Bd de la Soummam - BP n° 82 - 31024 Oran RP",042.26.06.30
bna-313,DIRECTION REGIONALE D’EXPLOITATION «TIZI OUZOU»,15,,,36.71143507997131,4.052635426538942,exact,bank_locator,bank_locator,bna,Avenue Abane Ramdane - 15000,"(026) 12 62 81/83/85/98 ,(026) 12 88 24/73"
bna-314,DIRECTION REGIONALE D’EXPLOITATION «OUARGLA»,30,,,31.96292388283013,5.329268365661821,exact,bank_locator,bank_locator,bna,Avenue Si El Haouès - 30000," (029) 70 21 02/06/07/08 , (029) 70 79 96 "
bna-315,DIRECTION REGIONALE D’EXPLOITATION «CONSTANTINE»,25,,,36.26134749618942,6.585064460125865,exact,bank_locator,bank_locator,bna,UV 07 ALI MENDJELI –EL KHROUB –,030.27.68.99/ 039.02.14.04
bna-316,DIRECTION REGIONALE D’EXPLOITATION «ANNABA»,23,,,36.91504188796556,7.743089391117324,exact,bank_locator,bank_locator,bna,"ANNABA» Cité du 08 Mars Lots N°6, 23000","(038) 41 27 13 , (038) 41 27 36 , (038) 41 28 23"
bna-317,DIRECTION REGIONALE D’EXPLOITATION «GARIDI»,16,,,36.72864907262828,3.0637726228398656,exact,bank_locator,bank_locator,bna,Cité 216 log GARIDI 1,(023) 70 23 69/63/66/67/69/65/62
bna-318,DIRECTION REGIONALE D’EXPLOITATION «KOLEA»,42,,,36.63953570128132,2.6961499797204755,exact,bank_locator,bank_locator,bna,"Route National N°12, BOU ISMAIL -"," (024) 32 66 92 ,(024) 32 61 23 , (024) 32 66 00"
bna-319,DIRECTION REGIONALE D’EXPLOITATION «BLIDA»,09,,,36.48545357561122,2.8083506236512634,exact,bank_locator,bank_locator,bna,Cité des 680 Logts «Les Bananiers» 09000 Blida,044.26.36.11 / 044.26.38.90
bna-320,DIRECTION REGIONALE D’EXPLOITATION «ROUIBA»,16,,,36.73760287369831,3.280655655375252,exact,bank_locator,bank_locator,bna,"05, Rue Hassiba Ben Bouali -",(023) 85 40 66/67/69/70/72/73/75
bna-321,DIRECTION REGIONALE D’EXPLOITATION «BEJAIA»,06,,,36.7430450269899,5.048095679932822,exact,bank_locator,bank_locator,bna,Z.I. - Bd Krim Belkacem 06000 Béjaïa - BP N°458 Ter - Béjaïa Liberté," (034) 08 08 03 , (034) 08 07 58/60/54/61"
bna-322,DIRECTION REGIONALE D’EXPLOITATION «GHARDAIA»,47,,,32.47783738274488,3.6869566976059516,exact,bank_locator,bank_locator,bna,Avenue du 1er Novembre - 47000,"(029) 23 42 95 ,(029) 23 48 98 ,(029) 23 40 76 "
bna-323,DIRECTION REGIONALE D’EXPLOITATION «TEBESSA»,12,,,35.40563608435827,8.114551272257652,exact,bank_locator,bank_locator,bna,"Boulevard Mohamed Cherif, boite postale 255-12000 Tébessa - W.TEBESSA","(037) 58 16 44/47/48/49/51/52, (037) 58 15 59"
bna-324,DIRECTION REGIONALE D’EXPLOITATION «BOUZAREAH»,16,,,36.7777086733732,3.0103393977048976,exact,bank_locator,bank_locator,bna,81 Avenue Ali REMLI Air de France -16000,"(023) 27 05 60 à 62/68 ,(023) 27 05 58/59"
bna-325,DIRECTION REGIONALE D’EXPLOITATION «EL BIAR»,16,,,36.77208586805162,3.0254772400333945,exact,bank_locator,bank_locator,bna,"16, Avenue Messaoud Taleb et Fils","(023) 05 95 77,(023) 05 95 87,(023) 05 95 74"
bna-326,DIRECTION REGIONALE D’EXPLOITATION «CHLEF»,02,,,36.15810918655528,1.3372265509057253,exact,bank_locator,bank_locator,bna,21 Rue Ibn-Badis - 02000,"(027) 77 17 25 , (027) 77 15 88 , (027) 77 32 83"
bna-327,DIRECTION REGIONALE D’EXPLOITATION «SETIF»,19,,,36.202671794980674,5.403611111183871,exact,bank_locator,bank_locator,bna,Cité Financière Ave ALN - BP 25 19000,"(036) 51 21 21 ,(036) 51 21 95 , (036) 51 22 02"
bna-328,DIRECTION REGIONALE D’EXPLOITATION «MOSTAGANEM»,27,,,35.93200303945767,0.09076976142863596,exact,bank_locator,bank_locator,bna,Rue Bensâadoune Menouar (Face cinéma Afrique) -,"(045) 41 64 63,(045) 41 64 58,(045) 41 64 56-(045)"
bna-329,DIRECTION REGIONALE D’EXPLOITATION «SIDI BEL-ABBES»,22,,,35.23443897886589,-0.6019414456931603,exact,bank_locator,bank_locator,bna,Cité 67 logement promotionnels chahid DIAF amari Bloc «D»  le Rocher,(048) 70 28 71/72/75/77/78
bna-330,Agence EL BAYADH,32,,,,,,,bank_locator,bna,"N° 06, Rue Bey Boukhoubza- EL Bayadh",(049) 61 22 12
bna-332,Agence TIZI OUZOU,15,,,36.711689534832274,4.0484549461899375,exact,bank_locator,bank_locator,bna,"Cité 2000 logements Bt N°4, local N°01, Nouvelle ville",(026) 11 88 87
bna-334,Agence GHARDAIA,47,,,32.4815116,3.6787384,exact,bank_locator,bank_locator,bna,Avenue du 1er Novembre,(029) 23 44 18
bna-335,CAISSE CENTRALE DINARD,16,,,36.78202157238494,3.0619823048629486,exact,bank_locator,bank_locator,bna,08 Bd Emesto Che Guevara,(021) 43 93 38
bna-336,ANNABA AEROPORT,23,,,,,,,bank_locator,bna,Aéroport Rabah BITAT,038.59.01.76
bna-337,Agence GHAZAOUET,13,,,35.099641993829636,-1.8585244709529292,approximate,bank_locator,bank_locator,bna,Porte de Nedroma 13002,"(043) 47 20 24,(043) 47 20 25"
bna-338,Agence TAMANRASSET,11,,,22.8011561,5.5049955,approximate,bank_locator,bank_locator,bna,Centre Commercial,"(029) 31 15 70,(029) 31 15 74"
bna-339,Agence HYDRA,16,,,36.75553758439694,3.029522503612244,approximate,bank_locator,bank_locator,bna,Résidence Chaabani,(021) 48 49 81
bna-340,Agence CONSTANTINE DAKSI,25,,,36.35911113551481,6.637685921800354,approximate,bank_locator,bank_locator,bna,Cité Mentouri (ex- Le Bosquet),  (031) 65 01 73
bna-341,Agence KSAR EL BOUKHARI,26,,,,,,,bank_locator,bna,Bd Ahmed Zouaoucha,"(025) 69 23 55 ,(025) 69 19 43 ,(025) 69 19 44"
bna-342,AP AGHA,16,,,36.76865164399404,3.0570667186496774,approximate,bank_locator,bank_locator,bna,Gare SNTF Agha,(021) 73 35 71
bna-343,AP ABOU TACHFINE,13,,,34.910099193576805,-1.3239637293512334,approximate,bank_locator,bank_locator,bna,Zone Semi Industrielle,(043) 22 73 03 / (043) 22 73 05
bna-344,Agence IHADDADEN,06,,,36.74298827472136,5.0481883143361195,approximate,bank_locator,bank_locator,bna,Bd Krim Belkacem,"(034) 08 07 48 ,(034) 08 07 50, (034) 08 08 02"
bna-345,Agence PARK MALL,19,,,36.19048525758167,5.409531052606993,approximate,bank_locator,bank_locator,bna,Rue 08 Novembre Park Mall-Sétif,"(036) 81 40 72, (036) 81 60 73, (036) 81 60 74"
bna-346,Agence AIN EL BEY,25,,,36.359111903517295,6.63768708231284,approximate,bank_locator,bank_locator,bna,UV 07 Ali Mendjeli El Khroub, (031) 77 67 00
bna-347,Agence DAR EL BEIDA,16,,,36.71406331644615,3.212721427134529,approximate,bank_locator,bank_locator,bna,22 Rue Mouloud Feraoun,(023) 82 37 81 /84/ 86/ 88
bna-348,Agence ANNABA,23,,,36.8911792505941,7.736149451362798,approximate,bank_locator,bank_locator,bna,"Cité du 08 Mars Lots N°6,",(038) 43 76 78
bna-349,AP BOUZAREAH,16,,,36.788674622725814,3.021561505095487,approximate,bank_locator,bank_locator,bna,Centre commercial Garden City chéraga - Alger, (023) 27 02 34
bna-350,AP BOUZAREAH,16,,,36.788674622725814,3.021561505095487,approximate,bank_locator,bank_locator,bna,Avenue Ali REMLI (Air de France), (023) 27 02 34
bna-351,AP ORAN  - SOUMMAM,31,,,35.70257887328417,-0.647656899873143,approximate,bank_locator,bank_locator,bna,"04, Boulevard de la Soummam Hai El Amir","(041) 36 21 54 ,(041) 36 21 55"
bna-352,Agence LES BANANIERS,09,,,36.48541989194404,2.8083538507326264,approximate,bank_locator,bank_locator,bna,Cité des 680 logements «  les Bananiers »,"(025) 23 59 20 ,(025) 23 59 18"
bna-353,Agence PINS-MARITIMES,16,,,36.731392671956385,3.155443610454671,approximate,bank_locator,bank_locator,bna,Palais des Expositions 16200 Pins Maritimes, (023) 79 55 15
bna-354,Agence KHENCHELA,40,,,35.4347996,7.1359308,approximate,bank_locator,bank_locator,bna,Cité des 90 LOTS BLOC ADMIN KHENCHLA,(032) 72 75 36
bna-355,AP BIRKHADEM,16,,,36.727882200170626,3.0580964587304535,approximate,bank_locator,bank_locator,bna,Direction Générale de SONATRACH,(023) 41 19 07/35 / 34 /28
bna-625,Agence Oran,31,,,35.7031324,-0.6386017,exact,bank_locator,bank_locator,bna,"N° 90, Rue Larbi BEN M’HIDI",(041) 33 35 59 (041) 33 55 63 (041) 40 98 10
bna-626,Agence TOSYALI,31,,,35.7728919,-0.2607922,exact,bank_locator,bank_locator,bna,"Pôle Economique Plateau Gourirate, Commune de Bethioua",041 79 30 65
bna-629,"Agence ""C""  Annaba",23,,,36.9138066,7.6744249,exact,bank_locator,bank_locator,bna,Palais de la culture MOHAMED BOUDIAF,"038 41 27 36 , 038 41 27 13 ,038 41 38 90 "
bna-630,"Agence ""C"" Constantine",25,,,36.283475,6.6199533,exact,bank_locator,bank_locator,bna,Aéroport Mohamed Boudiaf,031 81 00 /30/87/90
bna-633,Agence Ain Azel,19,,,,,,,bank_locator,bna,"sise au jardin Amir Abdelkader, route BAITCIHE Mohamed, .",(036) 55 42 52  (036) 55 45 94  (036) 76 44 88
bna-635,Agence BIR EL ATER,12,,,,,,,bank_locator,bna,Cité 84 logts-BIR EL ATER,037.64.95.05
bna-637,Agence Bordj Bou Arreridj,34,,,36.07058541750428,4.760740550870473,exact,bank_locator,bank_locator,bna,"N°08, Rue Zioui Abdelhamid","035.73.50.50, 035.73.50.80, 035.73.51.46"
bna-639,Agence El Mouradia,16,,,36.7543847,3.047315,exact,bank_locator,bank_locator,bna,"22, avenue Souidani Boudjemaa, El Mouradia","023.47.36.44, 023.47.36.47"
bna-643,Agence Hassiba Ben Bouali,16,,,36.75914435287438,3.0614479969201085,exact,bank_locator,bank_locator,bna,"122, Rue Hassiba Ben Bouali, Sidi M'hamed",023.49.78.64
bna-644,Agence Ain Oulmene,19,,,35.922067061306194,5.294162367460839,exact,bank_locator,bank_locator,bna,"Département 63 Groupe 173, Commune Ain Oulmene","036.58.53.84 , 036.58.53.70 , 036.58.54.31"
bna-647,Agence TAMANRASSET,11,,,22.79553,5.52469,exact,bank_locator,bank_locator,bna,"Centre commercial, Tamanrasset",029.31.17.63
bna-649,Agence IN GUEZZAM,54,,,19.56327604743041,5.771803246626614,exact,bank_locator,bank_locator,bna,Centre ville IN GUEZZAM,029.35.45.32
bna-651,Agence MEDEA,26,,,36.27269,2.765,exact,bank_locator,bank_locator,bna,"Route d'Alger, cité 20 Août, Bloc A, N°01","025.78.02.54, 025.75.06.81, 025.78.00.18"
bna-654,Agence Constantine,25,,,36.257608,6.57825,exact,bank_locator,bank_locator,bna,"Unité voisinage N°07, session N°05, Site N°04, Bâtiment ""B"", Nouvelle-ville Ali Mendjeli",030.27.68.91
bna-656,Agence Cherchell,42,,,36.606837,2.188496,exact,bank_locator,bank_locator,bna,Cité NOUFI Abdelhak,"024.34.93.11 ,024.34.94.51"
bna-659,Agence Saida,20,,,,,,,bank_locator,bna,Rue CHEBLI Mokhtar N°11,048.41.89.68
bna-66,AP EL HARRACH,16,,,36.7187492,3.14054486,exact,bank_locator,bank_locator,bna,Ave. des Frères Djeli (Hai Naîli) BP 28,"(021) 52 61 02 ,(021) 52 70 34"
bna-660,Agence In Salah,53,,,,,,,bank_locator,bna,Centre ville In Salah,029.36.66.13 - 029.36.66.10
bna-664,Agence Adrar,01,,,,,,,bank_locator,bna,Rue 19 Mars,040.00.18.18
bna-665,"DIRECTION REGIONALE D'EXPLOITATION ""ADRAR""",01,,,,,,,bank_locator,bna,Rue 19 Mars,040.00.16.60 - 040.00.16.29
bna-667,Agence Blida,09,,,36.49227085223898,2.8310772625068115,exact,bank_locator,bank_locator,bna,"Boulevard Mustapha Ben Boulaid, N°69, Lotissement N°97, Section N°164",025.23.45.15 - 025.23.43.99 - 025.23.45.71
bna-67,Agence ADRAR,01,,,27.872828393723008,-0.290101349075601,exact,bank_locator,bank_locator,bna,"Rue Abdelkrim Chikh, Section n°44, Groupe de propriété n°01","049.36.78.42 , 049.36.78.43"
bna-68,Agence TIMIMOUN,49,,,29.26376807,0.231473969,exact,bank_locator,bank_locator,bna,Place du 1er Novembre,049) 30 03 90 (049) 30 03 87
bna-69,Agence AOULEF,01,,,26.97326545,1.079104053,exact,bank_locator,bank_locator,bna,Marché Couvert Place Aoulef,(049) 32 77 77
bna-71,Agence DJANET,33,,,,,,,bank_locator,bna,76 Ave du Centre-Ville,"(029) 48 55 78 ,(029) 48 56 03"
bna-74,Agence TOUGGOURT,55,,,33.10872061,6.071019509,exact,bank_locator,bank_locator,bna,Avenue du 1er Novembre,"(029) 66 26 27, (029) 66 26 52"
bna-75,Agence OUARGLA - B,30,,,31.95823336,5.337766276,exact,bank_locator,bank_locator,bna,Avenue Chenine Kaddour BP 84,"(029) 70 07 86,(029) 70 59 21"
bna-85,Agence DEBDABA,08,,,31.61282783,-2.215827481,exact,bank_locator,bank_locator,bna,Bd Emir Abdelkader,(049) 22 77 41
bna-90,AP CHLEF,02,,,,,,,bank_locator,bna,32 Rue des Martyrs,"(027) 77 28 35,(027) 77 71 62,(027) 77 71 68"
bna-91,Agence Chlef,02,,,36.167987,1.340694,exact,bank_locator,bank_locator,bna,"21, Rue Ibn Badis",(027) 77 18 62
